,extension,id,plane_tags,tags
3133,jpg,3134,"よし,それでいこう！,安童夕馬×朝基まさし,『クニミツの政』,（猿渡一郎）","よし,それでいこう！,安童夕馬×朝基まさし,『クニミツの政』,（猿渡一郎）"
3134,jpg,3135,"ま、どーでもいいか。,東毅,『電波教師』,（鑑純一郎）","ま、どーでもいいか。,東毅,『電波教師』,（鑑純一郎）"
3135,jpg,3136,"フン,しょーがねーな,村田真哉×隅田かずあさ,『キリングバイツ』,（宇崎瞳）","フン,しょーがねーな,村田真哉×隅田かずあさ,『キリングバイツ』,（宇崎瞳）"
3136,jpg,3137,"だってあたし,ホモ,大好きだもん!!,D・キッサン,『共鳴せよ！私立轟高校図書委員会』,（黒田蝶子）","だってあたし,ホモ,大好きだもん!!,D・キッサン,『共鳴せよ！私立轟高校図書委員会』,（黒田蝶子）"
3137,jpg,3138,"それは,オレも知ってる,梅澤春人,『BOY』,（一条誠）","それは,オレも知ってる,梅澤春人,『BOY』,（一条誠）"
3138,jpg,3139,"それはアリですね,tugeneko,『まほろばきっさ』,（古賀みなえ）","それはアリですね,tugeneko,『まほろばきっさ』,（古賀みなえ）"
3139,jpg,3140,"そーなんすわ━━━,オジロマコト,『富士山さんは思春期』,（井出っち）","そーなんすわ━━━,オジロマコト,『富士山さんは思春期』,（井出っち）"
3140,jpg,3141,"そうかもしれない,森繁拓真,『となりの関くん』,（横井るみ）","そうかもしれない,森繁拓真,『となりの関くん』,（横井るみ）"
3141,jpg,3142,"ざんねんながら………,そのとおりでございます,池田理代子,『ベルサイユのばら』,（オスカル・フランソワ・ド・ジャルジェ）","ざんねんながら………,そのとおりでございます,池田理代子,『ベルサイユのばら』,（オスカル・フランソワ・ド・ジャルジェ）"
3142,jpg,3143,"きっ、キミは…,話が合うなあ！,島本和彦,『アオイホノオ』,（岡田斗司夫）","きっ、キミは…,話が合うなあ！,島本和彦,『アオイホノオ』,（岡田斗司夫）"
3143,jpg,3144,"うん,イトカツ,『銀のニーナ』,（ニーナ）","うん,イトカツ,『銀のニーナ』,（ニーナ）"
3144,jpg,3145,"いいよ!!,雨隠ギド,『甘々と稲妻』,（犬塚つむぎ）","いいよ!!,雨隠ギド,『甘々と稲妻』,（犬塚つむぎ）"
3145,jpg,3146,"いいじゃないか2D…,Dを一つ失う所から女は始まる,松井優征,『暗殺教室』,（竹林考太郎）","いいじゃないか2D…,Dを一つ失う所から女は始まる,松井優征,『暗殺教室』,（竹林考太郎）"
3146,jpg,3147,"あなたのことが好きです。,眉月じゅん,『恋は雨上がりのように』,（橘あきら）","あなたのことが好きです。,眉月じゅん,『恋は雨上がりのように』,（橘あきら）"
3147,jpg,3148,"OK!,OK!,OKよ!,なんでもいいよ…!,福本伸行,『賭博堕天録カイジ,和也編』,（チャン）","OK!,OK!,OKよ!,なんでもいいよ…!,福本伸行,『賭博堕天録カイジ,和也編』,（チャン）"
3148,jpg,3149,"働いたら,負けだぞ☆,水瀬せり,『学園チャイカ！』,（トール・アキュラ）","働いたら,負けだぞ☆,水瀬せり,『学園チャイカ！』,（トール・アキュラ）"
3149,jpg,3150,"東京コワイ,ヨシノサツキ,『ばらかもん』,（木戸浩志）","東京コワイ,ヨシノサツキ,『ばらかもん』,（木戸浩志）"
3150,jpg,3151,"退屈だぜーッ,谷菊秀×黒岩よしひろ,『鬼神童子ZENKI』,（前鬼）","退屈だぜーッ,谷菊秀×黒岩よしひろ,『鬼神童子ZENKI』,（前鬼）"
3151,jpg,3152,"多分そうなんじゃない？,青山剛昌,『名探偵コナン』,（江戸川コナン）","多分そうなんじゃない？,青山剛昌,『名探偵コナン』,（江戸川コナン）"
3152,jpg,3153,"小さなコトをコツコツと!,大事なのは積み重ね!!,森川ジョージ,『はじめの一歩』,（青木勝＆木村達也）","小さなコトをコツコツと!,大事なのは積み重ね!!,森川ジョージ,『はじめの一歩』,（青木勝＆木村達也）"
3153,jpg,3154,"小さいな,笹倉綾人,『アクセル・ワールド/デュラル,マギサ・ガーデン』,（来摩胡桃）","小さいな,笹倉綾人,『アクセル・ワールド/デュラル,マギサ・ガーデン』,（来摩胡桃）"
3154,jpg,3155,"夢だ……。これは夢にちがいない……。,不二子・Ｆ・不二雄,『ドラえもん,のび太とブリキの迷宮』,（ガリオン・ブリーキン侯爵＆夫人）","夢だ……。これは夢にちがいない……。,不二子・Ｆ・不二雄,『ドラえもん,のび太とブリキの迷宮』,（ガリオン・ブリーキン侯爵＆夫人）"
3155,jpg,3156,"絶対どうかしてる…,なんであんな事ができるんだ…!!?,行徒妹,『北斗の拳,イチゴ味』,（サウザー）","絶対どうかしてる…,なんであんな事ができるんだ…!!?,行徒妹,『北斗の拳,イチゴ味』,（サウザー）"
3156,jpg,3157,"自分で自分を「天然」って言う奴にまともなのは居ないのよ,竹宮ゆゆこ×絶叫,『とらドラ!』,（逢坂大河）","自分で自分を「天然」って言う奴にまともなのは居ないのよ,竹宮ゆゆこ×絶叫,『とらドラ!』,（逢坂大河）"
3157,jpg,3158,"嫌な予感しかしません,伊藤宗一,『いちばんうしろの大魔王』,（紗伊阿九斗）","嫌な予感しかしません,伊藤宗一,『いちばんうしろの大魔王』,（紗伊阿九斗）"
3158,jpg,3159,"結婚なんて,神が許しても私が許さない,ヨシノサツキ,『ばらかもん』,（タマ/新井珠子）","結婚なんて,神が許しても私が許さない,ヨシノサツキ,『ばらかもん』,（タマ/新井珠子）"
3159,jpg,3160,"下ネタは嫌われるぞ,チカ,『これは恋のはなし』,（大垣薫）","下ネタは嫌われるぞ,チカ,『これは恋のはなし』,（大垣薫）"
3160,jpg,3161,"ハッキリ言って自信ナシ,勝木光,『ベイビーステップ』,（丸尾栄一郎）","ハッキリ言って自信ナシ,勝木光,『ベイビーステップ』,（丸尾栄一郎）"
3161,jpg,3162,"ダメだろ!!,杉戸アキラ,『ボクガール』,（鈴白瑞樹）","ダメだろ!!,杉戸アキラ,『ボクガール』,（鈴白瑞樹）"
3162,jpg,3163,"ダメ,イトカツ,『銀のニーナ』,（ニーナ）","ダメ,イトカツ,『銀のニーナ』,（ニーナ）"
3163,jpg,3164,"うあああああああ,だまされんぞぉ━━ッッッ,近木野中哉,『とある魔術の禁書目録』,（上条当麻）","うあああああああ,だまされんぞぉ━━ッッッ,近木野中哉,『とある魔術の禁書目録』,（上条当麻）"
3164,jpg,3165,"━━な!?,そ,そんなわけないでしょ!,たかみ裕紀,『ロウきゅーぶ!』,（永塚紗季）","━━な!?,そ,そんなわけないでしょ!,たかみ裕紀,『ロウきゅーぶ!』,（永塚紗季）"
3165,jpg,3166,"あれ,嘘だから,五十嵐藍,『鬼灯さん家のアネキ』,（鬼灯ハル）","あれ,嘘だから,五十嵐藍,『鬼灯さん家のアネキ』,（鬼灯ハル）"
3166,jpg,3167,"ありえないから,ほっぺげ,『中原くんの過保護な妹』,（矢野口瑠衣）","ありえないから,ほっぺげ,『中原くんの過保護な妹』,（矢野口瑠衣）"
3167,jpg,3168,"あたしにデレ期はない!!,結城心一,『ちろちゃん』,（八岐智呂遠）","あたしにデレ期はない!!,結城心一,『ちろちゃん』,（八岐智呂遠）"
3168,jpg,3169,"あか━━━ん!!,筋肉☆太郎,『スマイル・スタイル』,（山咲百合）","あか━━━ん!!,筋肉☆太郎,『スマイル・スタイル』,（山咲百合）"
3169,jpg,3170,"……理解できん…,住川惠,『レイン』,（レイグル）","……理解できん…,住川惠,『レイン』,（レイグル）"
3170,jpg,3171,"約束,守れませんでした……,森田まさのり,『ROOKIES』,（川上貞治）","約束,守れませんでした……,森田まさのり,『ROOKIES』,（川上貞治）"
3171,jpg,3172,"聞かなきゃ良かった,ヨシノサツキ,『ばらかもん』,（タマ/新井珠子＆山村美和）","聞かなきゃ良かった,ヨシノサツキ,『ばらかもん』,（タマ/新井珠子＆山村美和）"
3172,jpg,3173,"人生をやり直したい!!!,島本和彦,『アオイホノオ』,（焔燃）","人生をやり直したい!!!,島本和彦,『アオイホノオ』,（焔燃）"
3173,jpg,3174,"新年早々,死ぬ程虚しい,夢を見た,荒井チェリー,『三者三葉』,（西山芹奈）","新年早々,死ぬ程虚しい,夢を見た,荒井チェリー,『三者三葉』,（西山芹奈）"
3174,jpg,3175,"既読無視!!,野田宏,『偉人住宅ツバキヒルズ』,（オダノブナガ）","既読無視!!,野田宏,『偉人住宅ツバキヒルズ』,（オダノブナガ）"
3175,jpg,3176,"死ね…ってことか…,荒井チェリー,『未確認で進行形』,（夜ノ森紅緒）","死ね…ってことか…,荒井チェリー,『未確認で進行形』,（夜ノ森紅緒）"
3176,jpg,3177,"わ‥‥わいはあかん‥‥,だめな男や‥‥,ちばてつや,『あしたのジョー』,（マンモス西）","わ‥‥わいはあかん‥‥,だめな男や‥‥,ちばてつや,『あしたのジョー』,（マンモス西）"
3177,jpg,3178,"や…,やってしまった…,みやびあきの,『はぢがーる』,（本田涼）","や…,やってしまった…,みやびあきの,『はぢがーる』,（本田涼）"
3178,jpg,3179,"やっちまった…,高橋ヒロシ,『QP』,（キューピー/石田小鳥）","やっちまった…,高橋ヒロシ,『QP』,（キューピー/石田小鳥）"
3179,jpg,3180,"はぁぁ～～,近木野中哉,『とある魔術の禁書目録』,（上条当麻）","はぁぁ～～,近木野中哉,『とある魔術の禁書目録』,（上条当麻）"
3180,jpg,3181,"なんだ、この━━,手ごたえのなさは!!,島本和彦,『アオイホノオ』,（焔燃＆きっちゃん）","なんだ、この━━,手ごたえのなさは!!,島本和彦,『アオイホノオ』,（焔燃＆きっちゃん）"
3181,jpg,3182,"どうしよ～っ,大変な事しちゃったー!!,森繁拓真,『となりの関くん』,（横井るみ）","どうしよ～っ,大変な事しちゃったー!!,森繁拓真,『となりの関くん』,（横井るみ）"
3182,jpg,3183,"ピシャーン,新居美智代,『ニッポンのリア先生』,（古河ゆかり）","ピシャーン,新居美智代,『ニッポンのリア先生』,（古河ゆかり）"
3183,jpg,3184,"ガーン,石黒正数,『それでも町は廻っている』,（嵐山歩鳥）","ガーン,石黒正数,『それでも町は廻っている』,（嵐山歩鳥）"
3184,jpg,3185,"……おうちに…帰りたい,行徒妹,『北斗の拳,イチゴ味』,（サウザー）","……おうちに…帰りたい,行徒妹,『北斗の拳,イチゴ味』,（サウザー）"
3185,jpg,3186,"うわぁあぁぁあぁぁあああぁぁあ!!,岡本倫,『極黒のブリュンヒルデ』,（橘佳奈）","うわぁあぁぁあぁぁあああぁぁあ!!,岡本倫,『極黒のブリュンヒルデ』,（橘佳奈）"
3186,jpg,3187,"超,こえー!!,田辺イエロウ,『結界師』,（墨村良守）","超,こえー!!,田辺イエロウ,『結界師』,（墨村良守）"
3187,jpg,3188,"知ってたけどね!?,りすまい,『俺がお嬢様学校に「庶民サンプル」として拉致られた件』,（天空橋愛佳）","知ってたけどね!?,りすまい,『俺がお嬢様学校に「庶民サンプル」として拉致られた件』,（天空橋愛佳）"
3188,jpg,3189,"大きくなったらおよめさんになってあげるね♥,ヒロユキ,『アホガール』,（花畑よしこ）","大きくなったらおよめさんになってあげるね♥,ヒロユキ,『アホガール』,（花畑よしこ）"
3189,jpg,3190,"…………,…………,うらやましい…,松井優征,『暗殺教室』,（田中信太＆高田長助）","…………,…………,うらやましい…,松井優征,『暗殺教室』,（田中信太＆高田長助）"
3190,jpg,3191,"通報しました。,鳴見なる+唐花見コウ,『JA,～女子によるアグリカルチャー～』,（野沢りんご）","通報しました。,鳴見なる+唐花見コウ,『JA,～女子によるアグリカルチャー～』,（野沢りんご）"
3191,jpg,3192,"ヤバイ…,想像以上に病んできたな,ヨシノサツキ,『はんだくん』,（川藤鷹生）","ヤバイ…,想像以上に病んできたな,ヨシノサツキ,『はんだくん』,（川藤鷹生）"
3192,jpg,3193,"全部買う,八田鮎子,『オオカミ少女と黒王子』,（佐田恭也）","全部買う,八田鮎子,『オオカミ少女と黒王子』,（佐田恭也）"
3193,jpg,3194,"全速力で行くってばよ!!,岸本斉史,『NARUTO,-ナルト-』,（うずまきナルト）","全速力で行くってばよ!!,岸本斉史,『NARUTO,-ナルト-』,（うずまきナルト）"
3194,jpg,3195,"お前のような奴の、心を折るのが大好きなんだよ。,乃木坂太郎,『幽麗塔』,（丸部道九郎）","お前のような奴の、心を折るのが大好きなんだよ。,乃木坂太郎,『幽麗塔』,（丸部道九郎）"
3195,jpg,3196,"ああ～,心配になってきた～,三宅大志,『ろんぐらいだぁす!』,（新垣葵）","ああ～,心配になってきた～,三宅大志,『ろんぐらいだぁす!』,（新垣葵）"
3196,jpg,3197,"消えたい……,須河篤志,『不器用な匠ちゃん』,（藍川寛乃）","消えたい……,須河篤志,『不器用な匠ちゃん』,（藍川寛乃）"
